"id","tags"
"74944","range dielectric constants database"
"74949","lagrangian kinetic-energy"
"74950","crystal quantum-state wigner state-quantum wavefuntion"
"74952","volume phase space"
"74953","function dirac times dimensional impulse delta"
"74960","visible-light light telescope arrays"
"74966","definition chain kitaev state ground-states majorana"
"74970","question-possible calculate pressure-temperature enthalpy pressure temperature"
"74972","molar entropy molecule"
"74974","power energy vehicles motor create machines"
"74976","thermodynamic energy"
"74978","absorption energy material electron-positron heating high-energy kinetic-energy"
"74979","electromagnetic"
"74983",""
"74984","probabilities mechanics strong-magnetic-field magnetic-field"
"74987","irreps wigner matrix"
"74995","psi-j hilbert-space"
"74996","material angle understanding"
"74998","infinity penrose fields paper treatment questions conformal"
"75000","motivation asymptotic quantum-states studying behind timelike quantum-theory"
"75001","relativity phase-space quantum-gravity general"
"75002","answer-question travel high-school"
"75004","object holography parameters digital"
"75006","maxwell-equation gravitoelectromagnetism approximations solution field einstein equations"
"75008","constant fusion depression latent equations molal"
"75011","equation time-dependent hamiltonian equation-times schroedinger"
"75019","noether transformations notation theorem"
"75020","precise unification electroweak"
"75022","particles atmosphere space"
"75025","surface-charge conducting shell electron inside"
"75032","acceleration standstill speed vehicle wheel-driven earth-time"
"75034","physics"
"75036","energy orbit ground"
"75043","theory"
"75047","translation points rotation difference times"
"75050","vacuum compensate cosmological-constant space"
"75052","answer-question negative terminal battery connecting circuit"
"75055","mathbb langle partial trace otimes rangle"
"75056","nonlinear continuum taking difficulties limit model sigma"
"75057","pulley friction-force torque frictionless force-friction"
"75059","strings"
"75062","simple question objects distance-object"
"75074","action pressure-water distance pressure"
"75082","fields magnetic magnetic-fields"
"75086","generalisations string-theory sides ads-cft"
"75087","phase boundary fluid"
"75089","state-particle state fermions"
"75102","volume spacetime space-time lorentz-transformation preservation"
"75108","cylinder north hollow magnet looks magnetic-field field-strength"
"75118","produce"
"75119","magnetic density calculate magnets magnetic-flux"
"75123","universe matter parallel universes"
"75125","photon external amplitude"
"75127","states superposition"
"75128","earth-time"
"75129","landau physics general"
"75133","abelian holonomy aharonov-bohm wave-function field-theory physical"
"75136","string-theory space particles state-space state gauge conformal"
"75137","tides lunar solar"
"75138","equation wave-equation"
"75140","radioactive beta-decay"
"75145","question-possible fusion antimatter"
"75146","information entropy"
"75155","angular-momentum energy conservation deduce"
"75156","water water-pressure"
"75157","rotating frame"
"75165","beta-decay element"
"75166","conductor-magnetic-field lines magnetic-force magnetic-field"
"75171","external-force object-force metal momentum"
"75173","earth gravitational-force"
"75174","presence fusion deuterium tritium"
"75176","thrust create"
"75178","radiation heat-energy electrons"
"75184","question-answer approach disappear mirage"
"75185",""
"75195","exceeds velocity acceleration"
"75196","delay force appear reaction-force"
"75199","mechanics particle point-particle"
"75205","quantum-mechanics wave-function nodes"
"75211",""
"75214","fermat straight light principle violate"
"75222","energy total-energy kinetic-energy gravity"
"75224","alpha"
"75225","electron nucleus orbit causes"
"75228","subjects physics networks"
"75229","thing magnetism scalar-field magnetic-field"
"75236","units plural"
"75238","particles force-charges space"
"75245","visible-light sparks aluminum"
"75247","angular-momentum state emission decay"
"75248","direction condensed-matter theory fields relativistic physics"
"75249","action expansion"
"75250","visible-light light reflection"
"75255","explanation octet quantum-mechanical"
"75256","pressure surface-water capillary horizontal question"
"75258","quantum-mechanics pseudo"
"75260","mathematical state-space formulation quantum-gravity principle"
"75269","state-vectors state hilbert-space otimes"
"75271","electric-field charge-density equation-electric-field charge density"
"75274","isham logic physics theory-question"
"75282","unitary projector"
"75284","current electric-field length inductor electric-fields"
"75286","space-space space-time exist"
"75288","electromagnetic-wave light-waves"
"75295","phenomenon"
"75296","masses wetterich"
"75298","polar potential jackson"
"75301","minimize sonic"
"75305","legendre equations lagrange-equations"
"75306","force mass-force"
"75307","ground-state majorana transformations parity"
"75309",""
"75314","midnight calculate solar"
"75318","function correlation correlation-functions calculate"
"75321","spinor group fields particles connection poincare representation"
"75324","proportional force"
"75328","electron change"
"75329","inequality"
"75331","mass-black-hole black-holes equation blackhole rotation galaxy"
"75338","earth properties"
"75349","generates conservation-energy potential difference induction energy-potentials"
"75351","relevant question electrodynamics problems plane electric-field complex"
"75352","particle-spin atoms"
"75359","errors"
"75360","indices spinor antisymmetric tensor"
"75363","form-equations equation schroedinger"
"75366","infinite patterns fraunhoffer pattern"
"75369","travel entropy"
"75370","medium charge-point point charge point-charge dielectric"
"75377","acceleration relativity constant-speed time-dilation"
"75383","energy-work potentialenergy energy-mass"
"75385","force entropic gravitational-forces gravitational formulation"
"75386","freezer freeze"
"75391","answer-question frame relativity accelerating velocity total special"
"75395","energy-conservation plane energy-time"
"75397","speed-light principles physical"
"75398","collisions force force-objects"
"75401","quantum-mechanics operator hermitian hermitian-operators represent"
"75403","composite ehrenfest-oppenheimer systems quantum-field-theory wave-function spin-statistics"
"75405","expansion stress mismatch thermal coefficients"
"75409","panels temperature solar operate"
"75411","frequency curve oscillation particle gravity"
"75416","irradiance hemisphere"
"75417","wavelength doppler frequency effect change"
"75422","perturbation-theory perturbation quantum-physics theory"
"75424","characteristic length triangle point"
"75425","collision balls v-velocity"
"75426","motor starter"
"75429","signal"
"75430","pressure equation height refer bernoulli"
"75436","examples stokes principle gauss theorem"
"75441","space-times string-theory quantum-gravity"
"75447","time-space rest-mass"
"75452","symmetric representations traceless transverse"
"75454","matter physics"
"75456","particles particle-energy poles sphere"
"75457","impact gravitons relativity spacetime"
"75459","chimneys spiral wings"
"75465","water microwave"
"75467","charge negative"
"75468","peltier"
"75471","mobile magnetic work-force perpetuum"
"75473","space-time holes dimensional behavior black-hole spacetime"
"75475","observers particle-times uncertainty momentum-particles"
"75476","invariants moment system"
"75483","euclidean equations"
"75485","water amount differential chemicals equation"
"75487","motion derivation relativity equation-times times"
"75489","earth"
"75501","transformation lorentz-transformations lorentz transformations galilean"
"75502","bending energy-bands"
"75506","self-study classical-mechanics differential equations waves"
"75509","reactions energy conservation heat-energy conservation-energy"
"75526",""
"75527","quantum-mechanics square-integrable functions vector-space condition"
"75529","energy constant cosmological vacuum"
"75530","time-velocity frame-of-reference inertial pendulum"
"75538","matrices pauli"
"75541","stability intuition isotope element"
"75544","motion electric-field point-charge electric-field-direction projectile"
"75545","speed temporal resolution limit fundamental distance-earth"
"75550","spinor lorentz group irreducible"
"75552","maxwell-equations equation-solutions equations plane maxwell"
"75555","angular-momentum determine"
"75557","field magnetic monopole charge-distribution magnetic-flux"
"75565","modeling lubrication acoustic"
"75571","forever"
"75576","battery watts generates power"
"75580","better acceleration energy scattering mass-velocity"
"75582","string-theory quantum-field standard model problem field-theory"
"75584","techniques spacetime prove"
"75585","time-velocity surface-tension froude question-times"
"75588","capacitor circuit"
"75589","em-radiation polar"
"75593","second resistance circuit"
"75599","quantum entanglement quantum-computation"
"75605","hard-sphere"
"75609","states electron state degenerate"
"75613","operator-states space"
"75614","string-theory theory functions field green conformal-field-theory factor"
"75616","destroy energy time-energy conservation-energy"
"75619","holes"
"75622","michio equation second-equation field-equation"
"75625","time-universe time-dimension universe-times"
"75629","chern-simons theory"
"75630","string-theory dimensions extra temporal question f-theory"
"75631","force-question physics mass-force"
"75635","particles representation tableau algebra"
"75636","speed-light signaling"
"75637","bearing question time-question"
"75641","linear trajectory constant-force acceleration-force magnitude conservation momentum"
"75642","units system human"
"75646","proxima rogue centauri"
"75647","become"
"75651","objects time-question"
"75658","material principle conformal-field-theory theory-question"
"75662","vector laser poynting"
"75672","mass-energy defect"
"75675","thermal phase-space partition-function quotient"
"75678","sound sonic light object walls change"
"75692","light intensity voltage"
"75693","charges charge-electrons"
"75695","equation model"
"75698","space-times works gravity deformation space"
"75704","dulong-petit atoms evidence"
"75706","universe point-mass mass-object"
"75708","feynman lectures"
"75709","helicopter horizon rotor"
"75710","color wheel"
"75711","screen mantis shrimp"
"75714","aircraft shell speed"
"75715","spring potentialenergy"
"75723","pressure horizontal"
"75727","work-force physicists"
"75728","gravitational-force object-force combine gravity forces"
"75735","water volume-water humidity"
"75739",""
"75746","time-universe thermodynamics second linear cosmology"
"75750","absorption black-hole blackhole hawking-radiation radiation-black-hole"
"75751","crystal electrons wigner structure"
"75753","stars"
"75756","permanent atomic magnets level"
"75759","work-force force force-objects"
"75763","frame-of-reference"
"75764","velocity-point event-horizon cosmic time-question"
"75767","time-velocity velocity-vectors vector"
"75772","wave-equation wave-equations"
"75773","energy isotope determine"
"75779","circuit"
"75782","question-equations following-equation"
"75783","velocity-particles penrose particles conservation model momentum"
"75788","physics learn"
"75795","velocity-points nadal roger shots federer physics rafael"
"75797","operator second first canonical"
"75804","earth weather"
"75805","particles"
"75806","angular-momentum concepts principle fundamental center-mass"
"75816","slope gentle"
"75824","charge-density question field electron point-charge physics cloud"
"75831","wave-functions question"
"75833","transforming fields lorentz poincare field-operator"
"75834","quantum-states quantum vacuum quantum-field-theory field"
"75835","source reading voltage point"
"75838","proton electron charge field-theory quantum-field-theory"
"75839","ground-states question-energy electrons questions ground-state"
"75841","mechanics orientation percolation statistical-mechanics grimmett statistical model"
"75844","black-hole point-view"
"75845","quantum-field theory-quantum value expectation potential vacuum"
"75846","plate triangle work-energy capacitor table plates dielectric"
"75847","angular-momentum interpretation simons electromagnetic chern quantum-field-theory field-theory"
"75848","equation-motion equation question infeld action identity"
"75853","field-lines ferromagnetic magnetic material lines field magnetic-field"
"75856","goldstone physics matter bosons gapless difference excitations"
"75858","light energy conservation terms fluorescence"
"75860","electric-field charge electric-field-charge flowing"
"75864","silicon oxide aluminium voltage"
"75868","distance parallel-plate voltage"
"75871","pions confirmation splits"
"75875","force newton surface contact external-force frictional-force frictional"
"75876","earth-magnetic-field effects magnetic-field"
"75880","diffusion column thermal dickel clusius physical"
"75882","phase difference"
"75884","front propellers"
"75885","constant"
"75886","magnetic skateboard earth-magnetic-field field build magnetic-field earth"
"75889","dimensional speed maximum analysis"
"75893","existence photoelasticity"
"75896","twist killing"
"75902","force-charge times drift particle magnetic-field"
"75906","shears ocean"
"75908","tension"
"75911","black-holes electrons holes blackhole particle-spin"
"75917","invariant electron positron"
"75918","motion heat-energy energy-question machine second technology"
"75922","telescope"
"75923","graviton divergence"
"75928","calculation earth earth-time"
"75933","system population"
"75942","terminal velocity objects times"
"75945","blowing sucking"
"75952","perturbative"
"75955","acceleration"
"75958","bubble expand vacuum"
"75968","group symmetry operators gauge gauge-transformations projective"
"75970","kernel interval entropy entanglement finite method"
"75971","account constant coupling higgs taking electron"
"75972","solid formula mechanics"
"75977","veneziano explain proton properties amplitude hadrons strongly-interacting"
"75981","conservation"
"75986","electromagnetic-field gauge-invariance scalar-field"
"75988","quantum-physics uncertainty amplitude quantum distribution configuration"
"75990","state-particle interaction"
"75991","maxwell-equation boundary-conditions maxwell cylinder solution equations"
"76003","confinement"
"76009","resonance light-waves experiment"
"76012","space-times thunderbolts hawking penrose"
"76015","decrease train equations equation-times speed"
"76016","pipeline bubble"
"76019","pressure-drop"
"76020","gravitational-force gravity-force equilibrium"
"76021","energy oscillator harmonic state measure quantum"
"76025","engine begin physics research"
"76026","electron conditions"
"76028","probability density"
"76029","black-holes blackholes"
"76036","quantum-mechanics entanglement"
"76041","states matter behind physics"
"76042","logarithm physical"
"76044","time-velocity point-time spread principle uncertainty"
"76045","explode meteors"
"76048","stress valence tensor"
"76050","motion question string circular"
"76057","velocity equation vector equations"
"76058","mathematical existence physics theory"
"76061",""
"76066",""
"76067","lifetime space-time refer vacuum electroweak"
"76068","quantum-mechanics particles virtual virtual-particles"
"76077","violation physics"
"76079","reach initial-velocity ground"
"76080","ice-cube"
"76087","antinodes"
"76088","quantum-field yang-mills theory field-theory people"
"76092","single-particle trajectory potential quadrupole particle"
"76095","calculate vector refraction interface transformation dielectric"
"76096","group vector-space extensions"
"76100","spinning speed-of-light"
"76101","maxwell-equations charge jefimenko terms equations"
"76103","expanding distance-object times effects relativistic spacetime"
"76119","dirac equation spacetime dirac-equation torsion"
"76126","gravitational-force electromagnetism gravity-forces relationship gravity"
"76127","field uniform fluid gravitational-field"
"76131","expectation value"
"76132","question time-question observer"
"76134","space-times minkowski light-like light-time"
"76143","situation water-pressure water-temperature"
"76144","general-solution differential equations particle"
"76145","mechanics gibbs textbooks statistical-mechanics phase-space statistical thermodynamic-limit"
"76158","tensor stress correlation-functions energy quantum-theory"
"76159","water transfer material"
"76161","distances second-equation weight"
"76162","double-slit-experiment photon"
"76166","ground-state state hydrogen energy ground"
"76170","light-like"
"76171","mathematical question-times times chemical production entropy difference"
"76172","scalar-field symmetry breaking expectation vacuum quantum-theory"
"76174",""
"76179","body-force relativity force force-work"
"76181","polar satellite orbit primary"
"76183","driven schrodinger-equation boundary-conditions system level"
"76185","glass properties"
"76192","diffusion advection example"
"76196","starts counterclockwise"
"76198","density-matrix theory lattice entropy gauge-theory entanglement gauge"
"76202","function quantum-physics behaviour phase-space quantum wigner negativity"
"76203","graphs singular pinch"
"76205","oscillations quantum"
"76207","model"
"76210","density hamiltonian field scalar quantum-field-theory field-theory"
"76216","electric-field ionosphere magnetic field magnetic-fields"
"76222","velocity container fluid accelerating"
"76232","cruising helicopter hovering speed aircraft"
"76235","energy harmonic oscillators ensemble"
"76239","vector potential quadrupole"
"76240","speed-light energy medium denser light"
"76241","temperature"
"76242","pulley masses"
"76245","question-answer si-unit intercept graph"
"76247","motion field gravitational-fields angular momentum"
"76251","energy heat-energy lightning"
"76253","pressure pascal question fluids applicable"
"76255","quantum-theory"
"76261","humans"
"76262","energy relativity"
"76264","electric-field x-axis circle point-charges maximum"
"76267","spring potentialenergy conservation-energy"
"76272","spectra"
"76273","mechanics centripetal-force force-acceleration charge forces quantum"
"76278","planet affect incident radiation gravity"
"76280","quarks exist"
"76282","magnetic force"
"76285","verify gauge amplitude"
"76289","interference light coating reflective"
"76294","quantum ground-state mean-field field-theory"
"76297","stellar measurements parallax tycho"
"76299","operator operator-states state momentum-operators"
"76300","wavelet transform learn"
"76301","simple equation dinger model schr-dinger-equation"
"76307","particles relativistic probability-particle rocket gamma"
"76308","carry representation algebra"
"76314","field electric electric-fields"
"76315","circuits irradiation memory"
"76323","energy integration"
"76325","negative-charges dipole positive-charge moment exercise electric"
"76326","volume per-unit energy bodies"
"76328","water methane surface-tension"
"76329","telescope power double solar night array"
"76334","resistance"
"76339","ground-state nuclei pear-shaped question parity-conserving"
"76342","quantum states particle-states entanglement"
"76344","making amount positive-energy negative-energy equal"
"76350","wavelength-light light structures information"
"76351","pressure magnetic force"
"76352","collision smooth surface"
"76354","geometric electromagnetism"
"76356","quantum-mechanics wave-function quantum mechanics implicit"
"76359","free-field"
"76361",""
"76362","models brain boltzmann paradox cosmological"
"76366","quantum-theory"
"76367","water"
"76374","conditions big-enough"
"76377","float enough strength board"
"76386","symmetry quantum-theory field-theory algebra"
"76392","peridynamics results"
"76395","energy missing expression point-mass constant-velocity"
"76396","somebody tension centripetal-force string weight"
"76424","visible-light light-times cinema sunglasses glasses"
"76425","stress tensor energy expectation value conformal-field-theory field-theory"
"76426","terms expand space"
"76427","conducting charge electric-charge"
"76430","finding force constant-velocity"
"76436","uncharged charged"
"76437","quantum-mechanics"
"76439","constant characteristic photons constant-speed speed"
"76442","dimensional infinite energy segment"
"76446","nonzero ground-state spin-rotation parameters density state liquids"
"76449","operator operators unitary rotation-matrix"
"76450","ceiling spiral"
"76451",""
"76452","stagnation complex points potential point"
"76460","height"
"76463","wave-frequency voice frequency human"
"76464","models particle"
"76465","force boxes question-force reaction-forces"
"76466","constant electric conductor inside conductor-electric-field magnetic-field"
"76467","source bandwidth deconvolution output"
"76468","thing energy dark-energy point"
"76471","approach space-time superconformal gauge-transformations supergravity"
"76473","riemann curvature stress-energy-tensor stress-energy total-energy tensor"
"76477","space-times gauge theories"
"76480","black-hole mass-energy total-energy energy quizz"
"76484","curved optics spacetime"
"76486","acceleration delta-v speed reach"
"76492","relativity massless"
"76494","product commuting"
"76495","everything theory"
"76497","sphere radii gravity"
"76499","pincushion spacetime curvature"
"76505","force-body mechanics problem"
"76507","verlinde entropic force description gravity"
"76509","units thermal conductivity"
"76514","particles mass-particles higgs"
"76515","planck-length"
"76517","relative rotational molecules symmetric weights diatomic"
"76525","object-mass force density"
"76530","power"
"76531","speed-light neutrinos communication"
"76532","pulley understand"
"76533","pulley string"
"76534","parity point calculation topological state-question principle insulator"
"76542","angle force question-force equilibrium"
"76543","polarization relation particle spin-particle"
"76552","electric-field field inside point-charges dielectric"
"76553","surface-charge-density object dimensional charge distribution charge-distribution charged"
"76555","declination measure"
"76556","length force gravitational mass-point"
"76558","boost lorentz force change"
"76560","point-space inflation never-ending space"
"76571","inequality"
"76573","topic physics consciousness address"
"76574",""
"76575","body-force cause heating"
"76578","superfluidity superconductivity"
"76579","duration electron time-question pulse times"
"76580","diagram energy meaning"
"76582","average-speed"
"76584","motion light relativity principle"
"76586","force-charge total electroscope charge"
"76595","quantum-mechanics physically imaginary theory-quantum"
"76596","space speed-light blackhole light-travels light speed"
"76598","shell particle charge-electric"
"76599","water meter"
"76600","earth reason rotation inclination"
"76601","electron plasma"
"76605","state-vector dimensions space system hilbert-space physical"
"76613","temperature-water entropy water-temperature"
"76617","physrev matter parafermion physics"
"76621","earth-magnetic-field object influence magnetic-field"
"76631","index light-waves plane-waves"
"76637","electric-field electromagnetic-fields"
"76640","involve index transpose matrix notation"
"76644","lattices hamiltonian gauge-transformations gauge-theory"
"76649","derivative energy equations field-equations"
"76650","explaining radiation"
"76662","total electron vector angular momentum"
"76663","plasma light-beams faster-than-light"
"76665","quantum entanglement energy-electrons energy-photons z-axis"
"76668","chain weight"
"76676","high-speed tires correct"
"76678","weird quantum-number image coupling"
"76680","voltage change"
"76682","maths mathematics physicists times"
"76684","coals object red-hot temperature burning"
"76685","object-mass energy generate impulse"
"76688","affect reading speed writing"
"76690","symbol electrons quantum-numbers"
"76691","pressure equation term-equations"
"76692","light coherent experiment interference double-slit"
"76697","dispersion wave-equation wave-equations"
"76698","theory coherent theory-question state curved spacetime string"
"76699","answer-question dimensional four-momentum spacetime universe-times"
"76712","dinger-equation quantization dinger-equations schr-dinger-equation"
"76716","postulates speed-light derive interval"
"76718","vector-field divergence"
"76719","similarity transformation theory-question"
"76721","diffeomorphism-invariance"
"76725","maxwell-equation nabla something"
"76726","everyone speed-light travel light close speed"
"76727","transfer energy energy-electrons"
"76734","rules feynman electron scattering positron"
"76736","gravity-forces"
"76743","scalar-field"
"76748","particles earth today"
"76749","laser increasing optics maximum angle"
"76750","physics"
"76751","strength tensor field gauge transforms transformation gauge-transformation"
"76756","force-body impact friction"
"76760","magnetic field vector magnetic-field region vector-field potential"
"76762","constant-velocity"
"76765","project aerofoil theory"
"76766","black-holes answer-question inside event-horizon"
"76770","dirac notation trace vector-space state-space partial inner-product"
"76772","spherical thrust event value"
"76779","universe expansion strain"
"76782","magnetic force-points force"
"76783","quantum definition model integrable"
"76784","total eclipse solar"
"76793","space-times terms concerning space-states curvature coincidences propositions"
"76795","black-body spectral temperature function black temperatures"
"76804","quarks neutrinos leptons"
"76806","precision accuracy"
"76810","quantum-field formalism field-theory spinor"
"76812","left-right second-equations change basis"
"76816","water pressure height"
"76819","physics irrationals"
"76820","velocity problem constant-force period pendulum"
"76821","please freezing freezer"
"76824","velocity proper-times initial-velocity proper-time"
"76827","electric-field charge cylindrical charge-distribution distribution"
"76834",""
"76835","lawn-mower spinning heavier object"
"76838","lifetime molecules oxygen"
"76842","nature"
"76843","series"
"76851","spectra emission galaxy absorption-lines"
"76852","shock formation linear"
"76853","geometry special-relativity"
"76858","black-holes"
"76861","motion bubble equations"
"76867","proper acceleration asymetry constant-speed"
"76876","difference solutions"
"76879","water difference water-level"
"76880","virial energy theorem"
"76882","nonlinear renormalization fields gauge polyakov model sigma"
"76886","speed-light"
"76896","second-equations rutherford scattering"
"76898","errors surface length gaussian-beam mirror wavefront"
"76901","explicit solutions dirac-equation"
"76903","answer-question assumed solar-system"
"76908","dirac equation lorentz question transformation"
"76917","speed-light-time speed-light speed light"
"76920","elevation angle speed"
"76922","space-times holographic principle"
"76924","light travel beam-light slower"
"76927","radiation cosmic background"
"76928",""
"76930","towards theory ads-cft"
"76931","maxwell reach uniform particles boltzmann points point-particles"
"76932","uniform-electric-field weakly higgs"
"76934","crystals temperature"
"76937","rotating earth gravitational distance-earth"
"76938","quantum string-theory"
"76939","quantum-states quantum vectors"
"76941",""
"76945","textbooks definitions classical-mechanics physics"
"76948","initial-velocity problem speed solve kinematics"
"76949","equation nonlinear omega solution-equation value"
"76950","charges image"
"76956","quantum-mechanics reactions conservation"
"76957","quantum cause random quantum-phenomena quantum-theory"
"76958","zeta-regularization people"
"76962","problems exact friction"
"76965","particle-electrons bosons fermion particle"
"76973","bubble centre"
"76976","purpose"
"76978","energy vector momentum uncertainty"
"76986","detection photons detectors probability density"
"76990","blackbodies balance downarrow-l"
"76993","copenhagen valid interpretation"
"76994","integral evaluation string polchinsky matrix"
"76997","theory paper exist variable hidden quantum-mechanical"
"77001","volume charge density"
"77004","particle field electric-field chamber magnetic-fields alpha cloud"
"77006","vector gauge-theory pauli lubanski"
"77007","gauge-field coupling question field gauge string"
"77009","motion question-force friction force-friction circular"
"77013","amount atoms"
"77016","schrodinger-equation nonlinear dirac-equations dirac-equation"
"77020","maxwell-equation lorentz force equations maxwell"
"77023",""
"77030","question-equations hamilton-jacobi-equation quantization equation-solution"
"77034","nearest-neighbor dimension system"
"77037","quantum growth contributions conservation-of-energy conservation-energy"
"77038","action polyakov space-time"
"77041","break black-hole hawking-radiation"
"77043","energy negative high-energy potentialenergy"
"77045","create systems energy"
"77046","quantum energy-electrons energy-atoms"
"77051","charges color proton neutron"
"77053","earth fusion faster"
"77054","function massless dimension boson point"
"77056","manifold integral dirac-equation"
"77061","intrinsic properties nature"
"77062","engine force plane force-mass"
"77069","energy-states particle particle-energy energy states entropy"
"77070","projectile-motion"
"77075","visible-light light spectrum"
"77079","position-particles eigenstate"
"77092","phase perot fabry"
"77096","collision momentum"
"77098","space-times finding charges"
"77102","potassium radiation background radon"
"77103","spherical charge place image conductor"
"77104","speed-light light-like interval light"
"77113","towards center orbit"
"77116","quantum circuit"
"77120",""
"77123","vector point"
"77126","resistance temperature"
"77129","break harder"
"77130","platinum evaporate"
"77139","bodybugg behind valid physics"
"77143","well-defined field-operators"
"77144","time-intervals measured neutral speed"
"77145","relativity proper-times initial-velocity deceleration proper-time"
"77151","function energy-density energy distribution density"
"77154",""
"77156","complex method"
"77163","series deuterium hydrogen balmer"
"77169","photons theorem"
"77171","jacobi equation hamilton equation-time dinger-equation"
"77172","inviscid example"
"77177","technology spectrum simulate"
"77182","spherical massive object mass-velocity gravity"
"77190","answer gravitational-force interaction short"
"77191","motion newton"
"77193","mechanics engineering constant-velocity dynamics"
"77196","repulsive force"
"77197","attenuation radiation response"
"77199","gravitational inertial-mass"
"77204","particle-energy function energy correlation level-energy"
"77206","light-travels constant light-constant frequency shift"
"77207","quantum input product state channel"
"77209","gravitational object gravitational-field field black-hole total energy"
"77211","neutrons materials damage"
"77217","gaussian integration"
"77219","irreps"
"77221","operator ordering quantum-mechanical"
"77222","paper gauge-field field-question theory"
"77224","matrix-elements euclidean polarizations photon transverse"
"77225","micro-black-holes total-energy"
"77226","electromagnetic-field maxwell equations solutions times"
"77227","speed-light gravitational speed-of-light field"
"77228","circle resistance"
"77231","rotating angular-momentum think"
"77232","density-matrix ground-states quantum systems"
"77236","diagram person light-times minkowski"
"77242","entanglement times"
"77249","black-hole blackholes hypervelocity"
"77250","launches rocket"
"77251","gravitational-waves"
"77256","light flight human superconductor"
"77258","following-equations circuit differential-equation"
"77262","lever classical-mechanics archimedes deduce conservation"
"77265","action polyakov scalar-field"
"77271","string-theory kappa symmetry green schwarz formalism minus"
"77275","quantum-mechanics classical-mechanics operators"
"77276","iiint interpretation physical"
"77279","anti-holomorphic conformal tensor conformal-field-theory"
"77282","electric-field divergence theorem"
"77285","electric-field divergence gauss field-electric theorem"
"77286","position"
"77290","scalar-field relativistic field scalar complex limit quantum-field-theory"
"77294","mechanics schrodinger-equation prove newton second quantum"
"77295","filter coffee experiment"
"77296","angular-momentum velocity-objects object electron velocity macroscopic"
"77298","anticommutatorrelation bogoliubov gennes hamiltonian"
"77299","simple object-mass problem tension mass-object"
"77309","theory field limit open-string quantum-field-theory field-theory"
"77310","charge electron measure"
"77313","theory relativistic approaches quantum-field-theory quantum field-theory"
"77315","function green-functions inverse string-theory"
"77318","centripetal force power"
"77319","notation"
"77322","universe total constant"
"77325","force lorentz-force dependent lorentz velocity potential"
"77331","quantum schrodinger-equation mechanics complex function-equation"
"77333","field scalar complex symmetry"
"77335","motion object-mass state inertia present"
"77339","slower power"
"77341","gravitational-force centripetal-force circle normal-force"
"77346","fermi constant curvature surface"
"77348","intuitive symanzik understanding callan equations equation"
"77354","components vector parallel forces perpendicular"
"77355","quantum-mechanics states spin-orbit"
"77357","forms energy level fundamental level-energy"
"77360","matrices"
"77363","shell force electric field electron electrons electric-field-force"
"77368","physics bundles space"
"77369","generation phonons fermions equation-motion destruction"
"77370","model elementary-particle string-theory study standard"
"77371","gaussian laplacian"
"77373","time-universe energy universe-times"
"77374","schwarzschild hanging spacetime equilibrium"
"77379","motion solitons collective example"
"77382",""
"77384","commutation relations"
"77389","form-equation field formulation particle hamiltonian"
"77391","machine object copies accuracy"
"77393","mass-particles particle"
"77409","distribution speed"
"77410","fields field scalar scalar-fields coordinate transformation"
"77419","derive maxwell maxwell-equations field-equation electrodynamics equations"
"77421","determines temperature context freeze"
"77422","field point"
"77425","mercury orbit"
"77426","air-resistance object force"
"77429","shuttle nozzle flame space"
"77432","angular-momentum uncertainty"
"77437","energy period motor"
"77443","newton limit objects force object"
"77445","water saturn density"
"77447","field expression"
"77450","lorentz lorentz-transformation transformation"
"77457","wave-functions functions momentum-operator"
"77458","vector object-forces force friction"
"77459","definition force forces"
"77461","charge-plates moving electric-current capacitor"
"77464","electric field cavity sphere electric-field x-axis charge-electric"
"77465","definition primitive concept something theorem"
"77467","quantum-mechanics expectation"
"77473","physics concepts"
"77476","operators commute selfadjoints"
"77485","consequences energy-conservation energy conservation-energy conservation principle momentum"
"77495","particles quantum-mechanics quantum coherence"
"77496","aperture diffraction fresnel half-period circular"
"77498","fermi-energy levels energy-level level"
"77500","blackbody light"
"77507","current-electric-field mathematical model problem electric-fields"
"77509","water surface"
"77513","vacuum"
"77516","appear"
"77522","dynamics"
"77525","matter-energy spacetime exists"
"77527","approximation boltzmann derive equation"
"77529","ergodicity breaking liquids"
"77530","operator scale-invariant differential"
"77531","ground-state probability particle energy wavefunction ground-state-energy"
"77532","implications string-theory exist gravity theory-question"
"77536","function theory equivalent maximum theory-question distribution"
"77540","shockwave earth supernova remnants affect"
"77541","condensed-matter particle fields meaning effective-theory physics"
"77550","standard-model effective-theory lagrangian fundamental"
"77551","implementation deconvolution method maximum-entropy"
"77553","angular-momentum calculate quantum omega angular momentum"
"77554","definitions equivalent vectors"
"77558","earth rotation"
"77561","quantum-mechanics mathrm"
"77562","infinite-length period pendulum"
"77565","nature light explain wave-particle matter phenomenons"
"77572","quantum quantum-computer finite"
"77574","euclidean lagrangian hamiltonian"
"77579","monatomic lattice geometric structure factor"
"77582","acceleration problem distance-time"
"77583","alpha build emitter"
"77585","quantum mechanics potential barrier"
"77586","light pattern bottom"
"77590","electron magnetic-field"
"77595","equilibrium frequency angular conservation-energy"
"77596","schwarzschild solution"
"77606","tidal question-energy energy"
"77610","coordinates light-cone"
"77614","universe string-theory"
"77618","time-distance distance angle distance-time motion relation projectile"
"77619","electromagnetic-wave information light-waves phase-velocity"
"77620","restrictions boundary-conditions equation transform general-solution boundary fourier"
"77622","gauge-fields field-theory"
"77623","universe"
